country,city,institution,lat.x,lon.x,city_country,lat.y,lon.y,lat,lon
Netherlands,Leiden,Leiden Univ,52.1518157,4.4811089,"Leiden, Netherlands",52.1518157,4.4811089,52.1518157,4.4811089
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606,"Nijmegen, Netherlands",51.8425749,5.8389606,51.8425749,5.8389606
Norway,Stavanger,Univ Stavanger,58.9699675,5.7318101,"Stavanger, Norway",58.9699675,5.7318101,58.9699675,5.7318101
England,Milton Keynes,Open Univ,52.0406502,-0.7594092,"Milton Keynes, England",52.0406502,-0.7594092,52.0406502,-0.7594092
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606,"Nijmegen, Netherlands",51.8425749,5.8389606,51.8425749,5.8389606
Netherlands,Amsterdam,Vrije Univ Amsterdam,52.3730796,4.8924534,"Amsterdam, Netherlands",52.3730796,4.8924534,52.3730796,4.8924534
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606,"Nijmegen, Netherlands",51.8425749,5.8389606,51.8425749,5.8389606
Netherlands,Amsterdam,Univ Amsterdam,52.3730796,4.8924534,"Amsterdam, Netherlands",52.3730796,4.8924534,52.3730796,4.8924534
Netherlands,Amsterdam,Univ Amsterdam,52.3730796,4.8924534,"Amsterdam, Netherlands",52.3730796,4.8924534,52.3730796,4.8924534
Sweden,Stockholm,Stockholm Univ,59.3251172,18.0710935,"Stockholm, Sweden",59.3251172,18.0710935,59.3251172,18.0710935
Sweden,Stockholm,Karolinska Inst,59.3251172,18.0710935,"Stockholm, Sweden",59.3251172,18.0710935,59.3251172,18.0710935
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606,"Nijmegen, Netherlands",51.8425749,5.8389606,51.8425749,5.8389606
Scotland,Edinburgh,Univ Edinburgh,55.9533456,-3.1883749,"Edinburgh, Scotland",55.9533456,-3.1883749,55.9533456,-3.1883749
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606,"Nijmegen, Netherlands",51.8425749,5.8389606,51.8425749,5.8389606
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606,"Nijmegen, Netherlands",51.8425749,5.8389606,51.8425749,5.8389606
Netherlands,Amsterdam,Vrije Univ Amsterdam,52.3730796,4.8924534,"Amsterdam, Netherlands",52.3730796,4.8924534,52.3730796,4.8924534
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606,"Nijmegen, Netherlands",51.8425749,5.8389606,51.8425749,5.8389606
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606,"Nijmegen, Netherlands",51.8425749,5.8389606,51.8425749,5.8389606
Sweden,Uppsala,Uppsala Univ,59.8586126,17.6387436,"Uppsala, Sweden",59.8586126,17.6387436,59.8586126,17.6387436
Belgium,Louvain La Neuve,UCLouvain,50.6741689,4.6137906,"Louvain La Neuve, Belgium",50.6741689,4.6137906,50.6741689,4.6137906
Germany,Bremen,Univ Bremen,53.0758196,8.8071646,"Bremen, Germany",53.0758196,8.8071646,53.0758196,8.8071646
Norway,Oslo,Univ Oslo,59.9133301,10.7389701,"Oslo, Norway",59.9133301,10.7389701,59.9133301,10.7389701
Spain,Barcelona,Univ Barcelona,41.3828939,2.1774322,"Barcelona, Spain",41.3828939,2.1774322,41.3828939,2.1774322
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606,"Nijmegen, Netherlands",51.8425749,5.8389606,51.8425749,5.8389606
Belgium,Brussels,FNRS,50.8550018,4.3512334,"Brussels, Belgium",50.8550018,4.3512334,50.8550018,4.3512334
Belgium,Louvain La Neuve,Catholic Univ Louvain,50.6741689,4.6137906,"Louvain La Neuve, Belgium",50.6741689,4.6137906,50.6741689,4.6137906
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606,"Nijmegen, Netherlands",51.8425749,5.8389606,51.8425749,5.8389606
Canada,Toronto,Univ Toronto St George,43.6534817,-79.3839347,"Toronto, Canada",43.6534817,-79.3839347,43.6534817,-79.3839347
Canada,Toronto,Univ Toronto Mississauga,43.6534817,-79.3839347,"Toronto, Canada",43.6534817,-79.3839347,43.6534817,-79.3839347
Netherlands,Nijmegen,Max Planck Inst Psycholinguist,51.8425749,5.8389606,"Nijmegen, Netherlands",51.8425749,5.8389606,51.8425749,5.8389606
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606,"Nijmegen, Netherlands",51.8425749,5.8389606,51.8425749,5.8389606
North Ireland,Belfast,Queens Univ Belfast,54.3049017,-7.4875662,"Belfast, North Ireland",54.3049017,-7.4875662,54.3049017,-7.4875662
Netherlands,Nijmegen,Donders Inst Brain Cognit & Behav,51.8425749,5.8389606,"Nijmegen, Netherlands",51.8425749,5.8389606,51.8425749,5.8389606
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606,"Nijmegen, Netherlands",51.8425749,5.8389606,51.8425749,5.8389606
Netherlands,Nijmegen,Max Planck Inst Psycholinguist,51.8425749,5.8389606,"Nijmegen, Netherlands",51.8425749,5.8389606,51.8425749,5.8389606
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606,"Nijmegen, Netherlands",51.8425749,5.8389606,51.8425749,5.8389606
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606,"Nijmegen, Netherlands",51.8425749,5.8389606,51.8425749,5.8389606
Germany,Wurzburg,Univ Wurzburg,49.7933723,9.9309779,"Wurzburg, Germany",49.7933723,9.9309779,49.7933723,9.9309779
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606,"Nijmegen, Netherlands",51.8425749,5.8389606,51.8425749,5.8389606
Netherlands,Heerlen,Zuyd Univ,50.8775239,5.9815066,"Heerlen, Netherlands",50.8775239,5.9815066,50.8775239,5.9815066
Netherlands,Maastricht,Maastricht Univ,50.8512438,5.6909768,"Maastricht, Netherlands",50.8512438,5.6909768,50.8512438,5.6909768
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606,"Nijmegen, Netherlands",51.8425749,5.8389606,51.8425749,5.8389606
Netherlands,Tilburg,Tilburg Univ,51.5856184,5.0660616,"Tilburg, Netherlands",51.5856184,5.0660616,51.5856184,5.0660616
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606,"Nijmegen, Netherlands",51.8425749,5.8389606,51.8425749,5.8389606
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606,"Nijmegen, Netherlands",51.8425749,5.8389606,51.8425749,5.8389606
Netherlands,Utrecht,Univ Utrecht,52.0809856,5.127684,"Utrecht, Netherlands",52.0809856,5.127684,52.0809856,5.127684
Netherlands,Nijmegen,HAN Univ Appl Sci,51.8425749,5.8389606,"Nijmegen, Netherlands",51.8425749,5.8389606,51.8425749,5.8389606
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606,"Nijmegen, Netherlands",51.8425749,5.8389606,51.8425749,5.8389606
USA,Pittsburgh,Univ Pittsburgh,40.4416941,-79.9900861,"Pittsburgh, USA",40.4416941,-79.9900861,40.4416941,-79.9900861
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606,"Nijmegen, Netherlands",51.8425749,5.8389606,51.8425749,5.8389606
USA,Ann Arbor,Michigan Language Assessment,42.2813722,-83.7484616,"Ann Arbor, USA",42.2813722,-83.7484616,42.2813722,-83.7484616
Germany,Potsdam,Univ Potsdam,52.4009309,13.0591397,"Potsdam, Germany",52.4009309,13.0591397,52.4009309,13.0591397
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606,"Nijmegen, Netherlands",51.8425749,5.8389606,51.8425749,5.8389606
Netherlands,Amsterdam,Royal Netherlands Acad Sci & Arts,52.3730796,4.8924534,"Amsterdam, Netherlands",52.3730796,4.8924534,52.3730796,4.8924534
Netherlands,Nijmegen,Max Planck Inst Psycholinguist,51.8425749,5.8389606,"Nijmegen, Netherlands",51.8425749,5.8389606,51.8425749,5.8389606
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606,"Nijmegen, Netherlands",51.8425749,5.8389606,51.8425749,5.8389606
Netherlands,Den Bosch,Avans Hogeschools Hertogenbosch,51.6889387,5.303116,"Den Bosch, Netherlands",51.6889387,5.303116,51.6889387,5.303116
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606,"Nijmegen, Netherlands",51.8425749,5.8389606,51.8425749,5.8389606
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606,"Nijmegen, Netherlands",51.8425749,5.8389606,51.8425749,5.8389606
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606,"Nijmegen, Netherlands",51.8425749,5.8389606,51.8425749,5.8389606
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606,"Nijmegen, Netherlands",51.8425749,5.8389606,51.8425749,5.8389606
Netherlands,Tilburg,Tilburg Ctr Cognit & Commun,51.5856184,5.0660616,"Tilburg, Netherlands",51.5856184,5.0660616,51.5856184,5.0660616
England,Birmingham,Univ Birmingham,52.4796992,-1.9026911,"Birmingham, England",52.4796992,-1.9026911,52.4796992,-1.9026911
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606,"Nijmegen, Netherlands",51.8425749,5.8389606,51.8425749,5.8389606
Netherlands,Tilburg,Tilburg Univ,51.5856184,5.0660616,"Tilburg, Netherlands",51.5856184,5.0660616,51.5856184,5.0660616
England,Birmingham,Univ Birmingham,52.4796992,-1.9026911,"Birmingham, England",52.4796992,-1.9026911,52.4796992,-1.9026911
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606,"Nijmegen, Netherlands",51.8425749,5.8389606,51.8425749,5.8389606
Netherlands,Amsterdam,Univ Amsterdam,52.3730796,4.8924534,"Amsterdam, Netherlands",52.3730796,4.8924534,52.3730796,4.8924534
Netherlands,Tilburg,Tilburg Univ,51.5856184,5.0660616,"Tilburg, Netherlands",51.5856184,5.0660616,51.5856184,5.0660616
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606,"Nijmegen, Netherlands",51.8425749,5.8389606,51.8425749,5.8389606
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606,"Nijmegen, Netherlands",51.8425749,5.8389606,51.8425749,5.8389606
Netherlands,Nijmegen,Max Planck Inst Psycholinguist,51.8425749,5.8389606,"Nijmegen, Netherlands",51.8425749,5.8389606,51.8425749,5.8389606
Sweden,Lund,Lund Univ,55.7029296,13.1929449,"Lund, Sweden",55.7029296,13.1929449,55.7029296,13.1929449
Sweden,Lund,Lund Univ,55.7029296,13.1929449,"Lund, Sweden",55.7029296,13.1929449,55.7029296,13.1929449
Sweden,Lund,Lund Univ,55.7029296,13.1929449,"Lund, Sweden",55.7029296,13.1929449,55.7029296,13.1929449
Germany,Jena,Max Planck Inst Chem Ecol,50.9281717,11.5879359,"Jena, Germany",50.9281717,11.5879359,50.9281717,11.5879359
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606,"Nijmegen, Netherlands",51.8425749,5.8389606,51.8425749,5.8389606
Netherlands,Nijmegen,Max Planck Inst Psycholinguist,51.8425749,5.8389606,"Nijmegen, Netherlands",51.8425749,5.8389606,51.8425749,5.8389606
Netherlands,Nijmegen,Donders Inst Brain Cognit & Behav,51.8425749,5.8389606,"Nijmegen, Netherlands",51.8425749,5.8389606,51.8425749,5.8389606
Sweden,Lund,Lund Univ,55.7029296,13.1929449,"Lund, Sweden",55.7029296,13.1929449,55.7029296,13.1929449
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606,"Nijmegen, Netherlands",51.8425749,5.8389606,51.8425749,5.8389606
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606,"Nijmegen, Netherlands",51.8425749,5.8389606,51.8425749,5.8389606
Netherlands,Tilburg,Tilburg Univ,51.5856184,5.0660616,"Tilburg, Netherlands",51.5856184,5.0660616,51.5856184,5.0660616
Netherlands,Nijmegen,Max Planck Inst Psycholinguist,51.8425749,5.8389606,"Nijmegen, Netherlands",51.8425749,5.8389606,51.8425749,5.8389606
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606,"Nijmegen, Netherlands",51.8425749,5.8389606,51.8425749,5.8389606
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606,"Nijmegen, Netherlands",51.8425749,5.8389606,51.8425749,5.8389606
Netherlands,Tilburg,Tilburg Univ,51.5856184,5.0660616,"Tilburg, Netherlands",51.5856184,5.0660616,51.5856184,5.0660616
Netherlands,Nijmegen,Max Planck Inst Psycholinguist,51.8425749,5.8389606,"Nijmegen, Netherlands",51.8425749,5.8389606,51.8425749,5.8389606
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606,"Nijmegen, Netherlands",51.8425749,5.8389606,51.8425749,5.8389606
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606,"Nijmegen, Netherlands",51.8425749,5.8389606,51.8425749,5.8389606
Netherlands,Nijmegen,Max Planck Inst Psycholinguist,51.8425749,5.8389606,"Nijmegen, Netherlands",51.8425749,5.8389606,51.8425749,5.8389606
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606,"Nijmegen, Netherlands",51.8425749,5.8389606,51.8425749,5.8389606
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606,"Nijmegen, Netherlands",51.8425749,5.8389606,51.8425749,5.8389606
Netherlands,Nijmegen,Max Planck Inst Psycholinguist,51.8425749,5.8389606,"Nijmegen, Netherlands",51.8425749,5.8389606,51.8425749,5.8389606
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606,"Nijmegen, Netherlands",51.8425749,5.8389606,51.8425749,5.8389606
Netherlands,Nijmegen,Max Planck Inst Psycholinguist,51.8425749,5.8389606,"Nijmegen, Netherlands",51.8425749,5.8389606,51.8425749,5.8389606
USA,Madison,Univ Wisconsin,43.074761,-89.3837613,"Madison, USA",43.074761,-89.3837613,43.074761,-89.3837613
England,Oxford,Univ Oxford,51.7520131,-1.2578499,"Oxford, England",51.7520131,-1.2578499,51.7520131,-1.2578499
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606,"Nijmegen, Netherlands",51.8425749,5.8389606,51.8425749,5.8389606
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606,"Nijmegen, Netherlands",51.8425749,5.8389606,51.8425749,5.8389606
Netherlands,Nijmegen,Max Planck Inst Psycholinguist,51.8425749,5.8389606,"Nijmegen, Netherlands",51.8425749,5.8389606,51.8425749,5.8389606
Netherlands,Nijmegen,Donders Ctr Brain Cognit & Behav,51.8425749,5.8389606,"Nijmegen, Netherlands",51.8425749,5.8389606,51.8425749,5.8389606
England,Oxford,Univ Oxford,51.7520131,-1.2578499,"Oxford, England",51.7520131,-1.2578499,51.7520131,-1.2578499
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606,"Nijmegen, Netherlands",51.8425749,5.8389606,51.8425749,5.8389606
Netherlands,Nijmegen,Max Planck Inst Psycholinguist,51.8425749,5.8389606,"Nijmegen, Netherlands",51.8425749,5.8389606,51.8425749,5.8389606
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606,"Nijmegen, Netherlands",51.8425749,5.8389606,51.8425749,5.8389606
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606,"Nijmegen, Netherlands",51.8425749,5.8389606,51.8425749,5.8389606
Netherlands,Nijmegen,Max Planck Inst Psycholinguist,51.8425749,5.8389606,"Nijmegen, Netherlands",51.8425749,5.8389606,51.8425749,5.8389606
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606,"Nijmegen, Netherlands",51.8425749,5.8389606,51.8425749,5.8389606
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606,"Nijmegen, Netherlands",51.8425749,5.8389606,51.8425749,5.8389606
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606,"Nijmegen, Netherlands",51.8425749,5.8389606,51.8425749,5.8389606
Netherlands,Nijmegen,Max Planck Inst Psycholinguist,51.8425749,5.8389606,"Nijmegen, Netherlands",51.8425749,5.8389606,51.8425749,5.8389606
Netherlands,Amsterdam,Univ Amsterdam,52.3730796,4.8924534,"Amsterdam, Netherlands",52.3730796,4.8924534,52.3730796,4.8924534
USA,New York,NYU,40.7127281,-74.0060152,"New York, USA",40.7127281,-74.0060152,40.7127281,-74.0060152
Netherlands,Nijmegen,Max Planck Inst Psycholinguist,51.8425749,5.8389606,"Nijmegen, Netherlands",51.8425749,5.8389606,51.8425749,5.8389606
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606,"Nijmegen, Netherlands",51.8425749,5.8389606,51.8425749,5.8389606
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606,"Nijmegen, Netherlands",51.8425749,5.8389606,51.8425749,5.8389606
Spain,Bilbao,Basque Sci Fdn,43.2630018,-2.9350039,"Bilbao, Spain",43.2630018,-2.9350039,43.2630018,-2.9350039
Canada,Edmonton,Univ Alberta,53.5462055,-113.491241,"Edmonton, Canada",53.5462055,-113.491241,53.5462055,-113.491241
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606,"Nijmegen, Netherlands",51.8425749,5.8389606,51.8425749,5.8389606
Australia,Adelaide,Univ Adelaide,-34.9281805,138.5999312,"Adelaide, Australia",-34.9281805,138.5999312,-34.9281805,138.5999312
Sweden,Stockholm,Stockholm Univ,59.3251172,18.0710935,"Stockholm, Sweden",59.3251172,18.0710935,59.3251172,18.0710935
Colombia,Barranquilla,Univ Norte,11.0101922,-74.8231794,"Barranquilla, Colombia",11.0101922,-74.8231794,11.0101922,-74.8231794
Australia,Canberra,Australian Natl Univ,-35.2975906,149.1012676,"Canberra, Australia",-35.2975906,149.1012676,-35.2975906,149.1012676
Sweden,Stockholm,Karolinska Inst,59.3251172,18.0710935,"Stockholm, Sweden",59.3251172,18.0710935,59.3251172,18.0710935
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606,"Nijmegen, Netherlands",51.8425749,5.8389606,51.8425749,5.8389606
USA,Brooklyn,State Univ New York Downstate Hlth Sci Univ,40.6526006,-73.9497211,"Brooklyn, USA",40.6526006,-73.9497211,40.6526006,-73.9497211
USA,Cambridge,MIT,42.3656347,-71.1040018,"Cambridge, USA",42.3656347,-71.1040018,42.3656347,-71.1040018
USA,Boston,Bunker Hill Community Coll,42.3554334,-71.060511,"Boston, USA",42.3554334,-71.060511,42.3554334,-71.060511
USA,Bethesda,NIMH,38.9812725,-77.1233587,"Bethesda, USA",38.9812725,-77.1233587,38.9812725,-77.1233587
USA,San Juan,Univ Puerto Rico,18.465299,-66.116666,"San Juan, USA",18.465299,-66.116666,18.465299,-66.116666
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606,"Nijmegen, Netherlands",51.8425749,5.8389606,51.8425749,5.8389606
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606,"Nijmegen, Netherlands",51.8425749,5.8389606,51.8425749,5.8389606
Netherlands,Nijmegen,Max Planck Inst Psycholinguist,51.8425749,5.8389606,"Nijmegen, Netherlands",51.8425749,5.8389606,51.8425749,5.8389606
Sweden,Uppsala,Uppsala Univ,59.8586126,17.6387436,"Uppsala, Sweden",59.8586126,17.6387436,59.8586126,17.6387436
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606,"Nijmegen, Netherlands",51.8425749,5.8389606,51.8425749,5.8389606
Netherlands,Leiden,Leiden Univ,52.1518157,4.4811089,"Leiden, Netherlands",52.1518157,4.4811089,52.1518157,4.4811089
Netherlands,Amsterdam,Netherlands Canc Inst,52.3730796,4.8924534,"Amsterdam, Netherlands",52.3730796,4.8924534,52.3730796,4.8924534
Netherlands,Delft,Leiden Univ,52.0114017,4.35839,"Delft, Netherlands",52.0114017,4.35839,52.0114017,4.35839
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606,"Nijmegen, Netherlands",51.8425749,5.8389606,51.8425749,5.8389606
Netherlands,Utrecht,Netherlands Inst Hlth Serv Res,52.0809856,5.127684,"Utrecht, Netherlands",52.0809856,5.127684,52.0809856,5.127684
Netherlands,Utrecht,Univ Utrecht,52.0809856,5.127684,"Utrecht, Netherlands",52.0809856,5.127684,52.0809856,5.127684
Germany,Hamburg,Helmut Schmidt Univ,53.550341,10.000654,"Hamburg, Germany",53.550341,10.000654,53.550341,10.000654
Germany,Hamburg,Univ Med Ctr Hamburg Eppendorf,53.550341,10.000654,"Hamburg, Germany",53.550341,10.000654,53.550341,10.000654
Netherlands,Leiden,Leiden Univ,52.1518157,4.4811089,"Leiden, Netherlands",52.1518157,4.4811089,52.1518157,4.4811089
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606,"Nijmegen, Netherlands",51.8425749,5.8389606,51.8425749,5.8389606
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606,"Nijmegen, Netherlands",51.8425749,5.8389606,51.8425749,5.8389606
Netherlands,Delft,Delft Univ Technol,52.0114017,4.35839,"Delft, Netherlands",52.0114017,4.35839,52.0114017,4.35839
Netherlands,The Hague,Dutch Natl Police,52.0799838,4.3113461,"The Hague, Netherlands",52.0799838,4.3113461,52.0799838,4.3113461
Netherlands,Delft,Delft Univ Technol,52.0114017,4.35839,"Delft, Netherlands",52.0114017,4.35839,52.0114017,4.35839
Netherlands,Nijmegen,Max Planck Inst Psycholinguist,51.8425749,5.8389606,"Nijmegen, Netherlands",51.8425749,5.8389606,51.8425749,5.8389606
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606,"Nijmegen, Netherlands",51.8425749,5.8389606,51.8425749,5.8389606
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606,"Nijmegen, Netherlands",51.8425749,5.8389606,51.8425749,5.8389606
England,New York,Univ York,53.9590555,-1.0815361,"New York, England",55.0252998,-1.4869496,55.0252998,-1.4869496
Netherlands,Rotterdam,Erasmus MC,51.9244424,4.47775,"Rotterdam, Netherlands",51.9244424,4.47775,51.9244424,4.47775
Netherlands,Amsterdam,Univ Amsterdam,52.3730796,4.8924534,"Amsterdam, Netherlands",52.3730796,4.8924534,52.3730796,4.8924534
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606,"Nijmegen, Netherlands",51.8425749,5.8389606,51.8425749,5.8389606
Belgium,Brussels,Free Univ,50.8550018,4.3512334,"Brussels, Belgium",50.8550018,4.3512334,50.8550018,4.3512334
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606,"Nijmegen, Netherlands",51.8425749,5.8389606,51.8425749,5.8389606
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606,"Nijmegen, Netherlands",51.8425749,5.8389606,51.8425749,5.8389606
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606,"Nijmegen, Netherlands",51.8425749,5.8389606,51.8425749,5.8389606
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606,"Nijmegen, Netherlands",51.8425749,5.8389606,51.8425749,5.8389606
Belgium,Brussels,Vrije Univ Brussel,50.8550018,4.3512334,"Brussels, Belgium",50.8550018,4.3512334,50.8550018,4.3512334
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606,"Nijmegen, Netherlands",51.8425749,5.8389606,51.8425749,5.8389606
Netherlands,Nijmegen,Int Max Planck Res Sch,51.8425749,5.8389606,"Nijmegen, Netherlands",51.8425749,5.8389606,51.8425749,5.8389606
Netherlands,Tilburg,Tilburg Univ,51.5856184,5.0660616,"Tilburg, Netherlands",51.5856184,5.0660616,51.5856184,5.0660616
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606,"Nijmegen, Netherlands",51.8425749,5.8389606,51.8425749,5.8389606
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606,"Nijmegen, Netherlands",51.8425749,5.8389606,51.8425749,5.8389606
Germany,Aachen,Rhein Westfal TH Aachen,50.776351,6.083862,"Aachen, Germany",50.776351,6.083862,50.776351,6.083862
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606,"Nijmegen, Netherlands",51.8425749,5.8389606,51.8425749,5.8389606
England,Nottingham,Univ Nottingham,52.9534193,-1.1496461,"Nottingham, England",52.9534193,-1.1496461,52.9534193,-1.1496461
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606,"Nijmegen, Netherlands",51.8425749,5.8389606,51.8425749,5.8389606
USA,Tallahassee,Florida State Univ,30.4380832,-84.2809332,"Tallahassee, USA",30.4380832,-84.2809332,30.4380832,-84.2809332
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606,"Nijmegen, Netherlands",51.8425749,5.8389606,51.8425749,5.8389606
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606,"Nijmegen, Netherlands",51.8425749,5.8389606,51.8425749,5.8389606
Canada,Edmonton,Univ Calgary,53.5462055,-113.491241,"Edmonton, Canada",53.5462055,-113.491241,53.5462055,-113.491241
Canada,Edmonton,Univ Calgary,53.5462055,-113.491241,"Edmonton, Canada",53.5462055,-113.491241,53.5462055,-113.491241
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606,"Nijmegen, Netherlands",51.8425749,5.8389606,51.8425749,5.8389606
Netherlands,Eindhoven,Philips Res,51.4392648,5.478633,"Eindhoven, Netherlands",51.4392648,5.478633,51.4392648,5.478633
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606,"Nijmegen, Netherlands",51.8425749,5.8389606,51.8425749,5.8389606
Switzerland,Martigny,Idiap Res Inst,46.103115,7.0727354,"Martigny, Switzerland",46.103115,7.0727354,46.103115,7.0727354
Switzerland,Lausanne,Ecole Polytech Fed Lausanne,46.5218269,6.6327025,"Lausanne, Switzerland",46.5218269,6.6327025,46.5218269,6.6327025
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606,"Nijmegen, Netherlands",51.8425749,5.8389606,51.8425749,5.8389606
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606,"Nijmegen, Netherlands",51.8425749,5.8389606,51.8425749,5.8389606
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606,"Nijmegen, Netherlands",51.8425749,5.8389606,51.8425749,5.8389606
Sweden,Stockholm,Karolinska Inst,59.3251172,18.0710935,"Stockholm, Sweden",59.3251172,18.0710935,59.3251172,18.0710935
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606,"Nijmegen, Netherlands",51.8425749,5.8389606,51.8425749,5.8389606
Netherlands,Nijmegen,Radboud Univ Nijmegen,51.8425749,5.8389606,"Nijmegen, Netherlands",51.8425749,5.8389606,51.8425749,5.8389606
Sweden,Stockholm,Stockholm Hlth Care Serv,59.3251172,18.0710935,"Stockholm, Sweden",59.3251172,18.0710935,59.3251172,18.0710935
Australia,Perth,Curtin Univ,-31.9558933,115.8605855,"Perth, Australia",-31.9558933,115.8605855,-31.9558933,115.8605855
